Nondimensionalised resistance scalars, generated 05/09/2023 22:40:01. Time to generate 3h02m42s
             s'          lambda           gamma              XA              YA              YB              XC              YC              XG              YG              YH              XM              YM              ZM 
 3.60000000e+00  1.00000000e-01  0.00000000e+00  1.05211756e+00  1.01739481e+00 -1.61885687e-02  1.00001672e+00  1.00506946e+00  6.09683210e-02  2.13779009e-03  6.28261866e-04  1.01906991e+00  1.00030067e+00  1.00000118e+00
 3.60000000e+00  1.00000000e-01  1.00000000e+00 -7.50358282e-02 -4.21549839e-02  3.92173353e-02 -1.28831495e-04  6.69557556e-05 -8.75479389e-02 -5.08438245e-03  1.61408000e-04  4.75643637e-04 -1.88788919e-04 -3.31900722e-05
 3.70000000e+00  1.00000000e-01  0.00000000e+00  1.04953857e+00  1.01629308e+00 -1.48141460e-02  1.00001418e+00  1.00453082e+00  5.66496259e-02  1.85303727e-03  5.30950781e-04  1.01732015e+00  1.00024795e+00  1.00000090e+00
 3.70000000e+00  1.00000000e-01  1.00000000e+00 -7.29460016e-02 -4.07609878e-02  3.70511504e-02 -1.18664525e-04  6.15035893e-05 -8.32025191e-02 -4.54760135e-03  1.48627361e-04  4.45534461e-04 -1.80498529e-04 -2.89407009e-05
 3.80000000e+00  1.00000000e-01  0.00000000e+00  1.04714875e+00  1.01529706e+00 -1.35942394e-02  1.00001208e+00  1.00406251e+00  5.27214196e-02  1.61300325e-03  4.50860225e-04  1.01576084e+00  1.00020578e+00  1.00000069e+00
 3.80000000e+00  1.00000000e-01  1.00000000e+00 -7.09841518e-02 -3.94640106e-02  3.50646116e-02 -1.09539968e-04  5.66364870e-05 -7.91745796e-02 -4.08038936e-03  1.37165592e-04  4.17711268e-04 -1.72233616e-04 -2.53277988e-05
 3.90000000e+00  1.00000000e-01  0.00000000e+00  1.04492887e+00  1.01439318e+00 -1.25072359e-02  1.00001033e+00  1.00365367e+00  4.91407829e-02  1.40962626e-03  3.84575012e-04  1.01436835e+00  1.00017181e+00  1.00000054e+00
 3.90000000e+00  1.00000000e-01  1.00000000e+00 -6.91364087e-02 -3.82535357e-02  3.32375721e-02 -1.01327538e-04  5.22764739e-05 -7.54324220e-02 -3.67208497e-03  1.26855947e-04  3.91979035e-04 -1.64112523e-04 -2.22428653e-05
 4.00000000e+00  1.00000000e-01  0.00000000e+00  1.04286242e+00  1.01357004e+00 -1.15351432e-02  1.00000887e+00  1.00329535e+00  4.58704871e-02  1.23648148e-03  3.29428234e-04  1.01312231e+00  1.00014424e+00  1.00000042e+00
 4.00000000e+00  1.00000000e-01  1.00000000e+00 -6.73912321e-02 -3.71206096e-02  3.15527880e-02 -9.39160218e-05  4.83580420e-05 -7.19486641e-02 -3.31391240e-03  1.17556572e-04  3.68162539e-04 -1.56215600e-04 -1.95980362e-05
 4.10000000e+00  1.00000000e-01  0.00000000e+00  1.04093504e+00  1.01281802e+00 -1.06628815e-02  1.00000765e+00  1.00298019e+00  4.28780583e-02  1.08841185e-03  2.83322077e-04  1.01200512e+00  1.00012173e+00  1.00000033e+00
 4.10000000e+00  1.00000000e-01  1.00000000e+00 -6.57388862e-02 -3.60575453e-02  2.99953981e-02 -8.72100990e-05  4.48258102e-05 -6.86994334e-02 -2.99860284e-03  1.09146216e-04  3.46102982e-04 -1.48595540e-04 -1.73217702e-05
 4.20000000e+00  1.00000000e-01  0.00000000e+00  1.03913419e+00  1.01212891e+00 -9.87773411e-03  1.00000662e+00  1.00270204e+00  4.01350398e-02  9.61250439e-04  2.44595145e-04  1.01100155e+00  1.00010325e+00  1.00000026e+00
 4.20000000e+00  1.00000000e-01  1.00000000e+00 -6.41710572e-02 -3.50576950e-02  2.85525152e-02 -8.11277487e-05  4.16326928e-05 -6.56637593e-02 -2.72010114e-03  1.01520784e-04  3.25655734e-04 -1.41284917e-04 -1.53555145e-05
 4.30000000e+00  1.00000000e-01  0.00000000e+00  1.03744882e+00  1.01149569e+00 -9.16891632e-03  1.00000575e+00  1.00245577e+00  3.76163992e-02  8.51609510e-04  2.11923292e-04  1.01009836e+00  1.00008797e+00  1.00000021e+00
