             s'          lambda           gamma              XA              YA              YB              XC              YC              XG              YG              YH              XM              YM              ZM 
 2.00001000e+00  1.00000000e-01  1.00000000e+00 -1.50296871e+03 -4.92974755e-01  5.08890099e-01 -1.20381531e-03  1.03097712e-02 -1.50303976e+03 -2.20173128e-01  8.91070831e-03  1.00150906e+02  2.60361758e-02 -8.83939644e-04
 2.00002000e+00  1.00000000e-01  0.00000000e+00  7.52632565e+02  1.44651461e+00 -4.61665321e-01  1.33428591e+00  1.81572157e+00  7.51698764e+02  2.00180777e-01  2.05759469e-01  5.02288299e+02  1.29424684e+00  1.11173052e+00
 2.00002000e+00  1.00000000e-01  1.00000000e+00 -7.51636098e+02 -4.63538677e-01  4.77580959e-01 -1.20350845e-03  9.47060005e-03 -7.51702471e+02 -2.06391973e-01  8.26210523e-03  5.00648773e+01  2.39311400e-02 -8.83683498e-04
 2.00005000e+00  1.00000000e-01  0.00000000e+00  3.01820153e+02  1.40760922e+00 -4.20286333e-01  1.33428507e+00  1.77131949e+00  3.00880162e+02  1.81965851e-01  1.86582610e-01  2.01738438e+02  1.27699470e+00  1.11172981e+00
 2.00005000e+00  1.00000000e-01  1.00000000e+00 -3.00823686e+02 -4.24633288e-01  4.36201971e-01 -1.20266366e-03  8.36271754e-03 -3.00883870e+02 -1.88177046e-01  7.40559396e-03  2.00144337e+01  2.11518024e-02 -8.82978347e-04
 2.00010000e+00  1.00000000e-01  0.00000000e+00  1.51539402e+02  1.37818880e+00 -3.88998348e-01  1.33428378e+00  1.73774924e+00  1.50594734e+02  1.68190901e-01  1.72081420e-01  1.01545034e+02  1.26394728e+00  1.11172874e+00
 2.00010000e+00  1.00000000e-01  1.00000000e+00 -1.50542935e+02 -3.95212865e-01  4.04913986e-01 -1.20137318e-03  7.52677502e-03 -1.50598441e+02 -1.74402097e-01  6.75899642e-03  9.99852870e+00  1.90543115e-02 -8.81901167e-04
 2.00020000e+00  1.00000000e-01  0.00000000e+00  7.63901465e+01  1.34878557e+00 -3.57733601e-01  1.33428141e+00  1.70420985e+00  7.54408101e+01  1.54422768e-01  1.57589426e-01  5.14393049e+01  1.25090539e+00  1.11172676e+00
 2.00020000e+00  1.00000000e-01  1.00000000e+00 -7.53936801e+01 -3.65809639e-01  3.73649239e-01 -1.19900226e-03  6.69437894e-03 -7.54445176e+01 -1.60633964e-01  6.11460184e-03  4.99138977e+00  1.69651082e-02 -8.79922132e-04
 2.00050000e+00  1.00000000e-01  0.00000000e+00  3.12878092e+01  1.30996788e+00 -3.16473116e-01  1.33427505e+00  1.65996522e+00  3.03323257e+01  1.36242606e-01  1.38459458e-01  2.13628816e+01  1.23368141e+00  1.11172145e+00
 2.00050000e+00  1.00000000e-01  1.00000000e+00 -3.02913428e+01 -3.26991944e-01  3.32388754e-01 -1.19264767e-03  5.60458179e-03 -3.03360332e+01 -1.42453801e-01  5.26932475e-03  1.98828276e+00  1.42280338e-02 -8.74617893e-04
 2.00100000e+00  1.00000000e-01  0.00000000e+00  1.62438433e+01  1.28067678e+00 -2.85359893e-01  1.33426564e+00  1.62662716e+00  1.52837450e+01  1.22518924e-01  1.24027422e-01  1.13274146e+01  1.22067553e+00  1.11171359e+00
 2.00100000e+00  1.00000000e-01  1.00000000e+00 -1.52473769e+01 -2.97700850e-01  3.01275531e-01 -1.18323160e-03  4.79531071e-03 -1.52874525e+01 -1.28730120e-01  4.63929484e-03  9.88160884e-01  1.21928706e-02 -8.66758195e-04
 2.00200000e+00  1.00000000e-01  0.00000000e+00  8.71313460e+00  1.25150213e+00 -2.54404012e-01  1.33424891e+00  1.59349815e+00  7.74847751e+00  1.08841400e-01  1.09657646e-01  6.30085792e+00  1.20770704e+00  1.11169963e+00
 2.00200000e+00  1.00000000e-01  1.00000000e+00 -7.71666819e+00 -2.68526192e-01  2.70319650e-01 -1.16649990e-03  4.01005244e-03 -7.75218501e+00 -1.15052596e-01  4.02418110e-03  4.88920504e-01  1.02138223e-02 -8.52792066e-04
 2.00500000e+00  1.00000000e-01  0.00000000e+00  4.18233769e+00  1.21326153e+00 -2.13923365e-01  1.33420629e+00  1.55028965e+00  3.21181126e+00  9.08900101e-02  9.08362591e-02  3.27248583e+00  1.19066841e+00  1.11166406e+00
 2.00500000e+00  1.00000000e-01  1.00000000e+00 -3.18587128e+00 -2.30285597e-01  2.29839003e-01 -1.12388665e-03  3.03927072e-03 -3.21551876e+00 -9.71012055e-02  3.25283344e-03  1.90571359e-01  7.75487170e-03 -8.17222333e-04
 2.01000000e+00  1.00000000e-01  0.00000000e+00  2.66278228e+00  1.18476397e+00 -1.83882448e-01  1.33414702e+00  1.51837630e+00  1.68802301e+00  7.74808989e-02  7.68285330e-02  2.25378420e+00  1.17791738e+00  1.11161458e+00
 2.01000000e+00  1.00000000e-01  1.00000000e+00 -1.66631587e+00 -2.01788035e-01  1.99798086e-01 -1.06461358e-03  2.39365026e-03 -1.69173050e+00 -8.36920943e-02  2.72445924e-03  9.20610546e-02  6.10213909e-03 -7.67746460e-04
 2.02000000e+00  1.00000000e-01  0.00000000e+00  1.89511278e+00  1.15687550e+00 -1.54664599e-01  1.33404948e+00  1.48755651e+00  9.16413845e-01  6.43132418e-02  6.31464936e-02  1.73671725e+00  1.16536197e+00  1.11153316e+00
 2.02000000e+00  1.00000000e-01  1.00000000e+00 -8.98646371e-01 -1.73899562e-01  1.70580237e-01 -9.67071887e-04  1.87364271e-03 -9.20121340e-01 -7.05244373e-02  2.27411267e-03  4.36643539e-02  4.74294777e-03 -6.86327362e-04
 2.02500000e+00  1.00000000e-01  0.00000000e+00  1.73546799e+00  1.14856649e+00 -1.45389488e-01  1.33412655e+00  1.47718635e+00  7.55050907e-01  6.00929161e-02  5.86273949e-02  1.62838337e+00  1.16132895e+00  1.11157903e+00
 2.02500000e+00  1.00000000e-01  1.00000000e+00 -7.39884656e-01 -1.66348594e-01  1.61915025e-01 -1.05870953e-03  1.52169538e-03 -7.59679559e-01 -6.64168566e-02  2.02495264e-03  3.36114602e-02  3.63607455e-03 -7.36620538e-04
 2.05000000e+00  1.00000000e-01  0.00000000e+00  1.42330256e+00  1.12237817e+00 -1.17833546e-01  1.33404290e+00  1.44805221e+00  4.39087541e-01  4.73954741e-02  4.54721743e-02  1.41490999e+00  1.14918505e+00  1.11150786e+00
 2.05000000e+00  1.00000000e-01  1.00000000e+00 -4.27739905e-01 -1.40862795e-01  1.34902593e-01 -9.87606386e-04  1.06104008e-03 -4.43744435e-01 -5.38021359e-02  1.62028469e-03  1.52800837e-02  2.27504379e-03 -6.69804981e-04
 2.10000000e+00  1.00000000e-01  0.00000000e+00  1.25995976e+00  1.09766162e+00 -9.18739824e-02  1.33392665e+00  1.42074566e+00  2.72058558e-01  3.51744877e-02  3.29208234e-02  1.30095703e+00  1.13755814e+00  1.11140842e+00
 2.10000000e+00  1.00000000e-01  1.00000000e+00 -2.65112472e-01 -1.17409387e-01  1.09877720e-01 -8.91831347e-04  7.31253827e-04 -2.77444001e-01 -4.16701963e-02  1.29417279e-03  6.70712313e-03  1.21171418e-03 -5.71628613e-04
 2.20000000e+00  1.00000000e-01  0.00000000e+00  1.17183565e+00  1.07449352e+00 -6.75778306e-02  1.33377191e+00  1.39536769e+00  1.79880797e-01  2.35956714e-02  2.12163032e-02  1.23668175e+00  1.12690034e+00  1.11129099e+00
