-4.980685748089391, -3.2279615926479863
-4.95128237742826, -13.28486531285381
-4.85398200105209, -22.05116908047779
-4.7466398406451775, -29.707438238765405
-4.565003242517481, -37.2206471971008
-4.347969018125229, -43.582347731745955
-4.269608603225685, -221.0275888058361
-4.2144709071747615, -235.40831086880348
-4.162795774905701, -206.38924555789225
-4.167692382621258, -51.17511815306412
-4.094088874697027, -245.16534310441114
-3.9791964837244675, -198.5279752403012
-3.9301723681125322, -58.39509081500485
-3.9383509480319745, -252.77931276117016
-3.769204017173048, -190.28394123224197
-3.7499724338572387, -258.5190799837988
-3.6927048073609665, -64.36876220682556
-3.57793054338061, -264.8079489714741
-3.5311537390087206, -182.33817257756436
-3.512493491630062, -70.40953482006975
-3.3895082352671135, -271.5882601790615
-3.368934486138044, -177.35961823761477
-3.275002673080511, -76.93581149203803
-3.150302937623472, -167.68661758077306
-3.119304086733327, -277.9686956122545
-3.060821682119757, -84.91670012859845
-2.9782091353647138, -159.78401841536635
-2.86530369554107, -93.70149702677907
-2.8453851942221284, -150.4930017590032
-2.832737335046236, -284.4173011358848
-2.7732975079797058, -141.87846890825494
-2.7560724222600523, -106.90961322766424
-2.7526160354225793, -114.99388242281043
-2.730013084656459, -133.763618182991
-2.7087068633448608, -121.72306210379574
-2.7042840661054948, -129.63190430312628
-2.562560650507944, -290.1451920361377
-2.2269350378967276, -296.1104906206835
-1.9076891006522319, -301.6019833240453
-1.645582377168319, -309.94123998829656
-1.3884369873569113, -317.0113928434661
-1.3170196299689039, -407.2310436098557
-1.2901277598103507, -398.33641052356927
-1.233322716070619, -387.5487668672833
-1.1833511385641922, -325.45718860251594
-1.1193405533080538, -374.8139882811569
-1.0929214267596281, -419.4715138236034
-1.0174820373348004, -333.159549202405
-1.0053360234716813, -362.61065136870434
-0.9405854125505968, -346.25604352528427
-0.9647091040110158, -356.1380556738749
-0.8390452421055503, -426.60680830700437
-0.4297698533975147, -433.30802320756874
-0.34137829974223877, -784.3085743125097
-0.23519857937392885, -780.5414048548952
-0.098371799179791, -770.7235130650682
0.014970653175616633, -764.3840641399856
0.004440863832115838, -5.17483015354361
-0.003073172227242793, -11.74003854133818
0.002882379289868453, -23.67484897717732
0.0032414259645516807, -32.205797967661894
-0.009923713030376646, -43.3248294748966
0.03445155285950108, -51.87346287493797
0.053152589750130375, -440.6804878488152
0.05938066928687924, -199.95237680984985
0.08628060132398829, -61.680200347384286
0.13235504140441812, -184.64069457817916
0.18083790069331585, -753.5325100342211
0.1251231033476845, -207.16348676621766
0.18010793102157052, -69.83309206429641
0.2473644400729249, -217.90789005232455
0.3059714989431779, -172.81166541466328
0.361623733519151, -740.8315354203504
0.3242331119058992, -79.17627970823906
0.4533177145441609, -230.92183215262594
0.44726537871158634, -87.11833277063053
0.4343043522254266, -167.87162429156103
0.5542750020919769, -729.320277998436
0.560580339580012, -447.23811801185565
0.6166924988784697, -96.06480600408747
0.6193671456468604, -159.61441322105622
0.6931401385883298, -244.25864527262803
0.699668404544294, -720.053751072864
0.7947398497031433, -102.51740988958434
0.760937856834456, -154.5380771602122
0.8497301913838466, -709.4148227253683
0.8702198165627539, -252.24492066969464
0.9825662916183902, -700.4127060938847
0.9471227152970219, -108.15658466168969
0.9569466607122816, -147.21988731222336
1.0763319068550565, -262.86236983986504
1.1244300227836526, -693.0435894444698
1.0843202181931009, -452.6646472318217
1.1355160748747277, -114.24907865888065
1.2504353289574226, -685.245662152066
1.2021283876937172, -271.6976015204017
1.2102352148321387, -140.3930803025346
1.3471152735280487, -283.00502826056254
1.420841750873544, -674.2706470772479
1.3566888264798838, -121.76536556409843
1.4014284174099476, -290.75130014858837
1.4307970781050887, -133.39466043451506
1.5000328092701576, -301.347965754601
1.5270398255582531, -670.939576177274
1.599962919179701, -460.055876462422
1.6260098856141525, -662.4597123391802
1.6042481406866091, -311.9894875031055
1.6541709081238984, -128.424023642816
1.65950783049154, -320.01384590330076
1.7336084119918755, -331.46089860686016
1.7882065169183985, -407.06041761736043
1.830781718787863, -653.572566048817
1.8303907898429905, -132.1776767144885
1.8670960486858021, -393.4688997978337
1.8731216328023184, -342.283137990227
1.8515306436719765, -412.34215750139026
1.9839256587073262, -351.21264787655707
1.9651128217938574, -390.1037438526412
2.0557225635645953, -642.6445020351246
2.0191827484904348, -119.9760788349553
2.072677663245317, -419.2470513307001
2.181972818887367, -359.9335303664851
2.144751104970128, -382.52926296778173
