'D'-form nondimensionalised resistance scalars, generated 05/09/2023 22:40:55
             s'          lambda           gamma              XA              YA              YB              XC              YC              XG              YG              YH              XM              YM              ZM 
 2.00001000e+00  1.00000000e-01  0.00000000e+00  1.50284981e+03  3.85149169e-01 -6.09271313e-01  1.51565561e-04  3.24047780e-01  2.25437406e+03  2.65460541e-01  1.38719807e-01  9.01789693e+02  1.48259390e-01  1.66212655e-04
 2.00001000e+00  1.00000000e-01  1.00000000e+00 -1.50285156e+03 -3.90295452e-01  6.17055439e-01 -1.52250099e-04  7.22028130e-03 -2.25437673e+03 -2.68701171e-01  5.68591487e-03  9.01357925e+01  2.28064272e-02 -1.69735721e-04
 2.00002000e+00  1.00000000e-01  0.00000000e+00  7.51517203e+02  3.55713092e-01 -5.62307602e-01  1.51335410e-04  2.98849005e-01  1.12736812e+03  2.44788807e-01  1.27837637e-01  4.50984507e+02  1.36512191e-01  1.65982124e-04
 2.00002000e+00  1.00000000e-01  1.00000000e+00 -7.51518957e+02 -3.60859374e-01  5.70091729e-01 -1.52019948e-04  6.59090295e-03 -1.12737079e+03 -2.48029437e-01  5.19946256e-03  4.50583670e+01  2.09112968e-02 -1.69505190e-04
 2.00005000e+00  1.00000000e-01  0.00000000e+00  3.00704791e+02  3.16807702e-01 -5.00239121e-01  1.50701822e-04  2.65547447e-01  4.51140222e+02  2.17466417e-01  1.13454993e-01  1.80489633e+02  1.20985259e-01  1.65347489e-04
 2.00005000e+00  1.00000000e-01  1.00000000e+00 -3.00706545e+02 -3.21953985e-01  5.08023247e-01 -1.51386360e-04  5.75999106e-03 -4.51142888e+02 -2.20707048e-01  4.55707911e-03  1.80129678e+01  1.84082461e-02 -1.68870555e-04
 2.00010000e+00  1.00000000e-01  0.00000000e+00  1.50424040e+02  2.87387280e-01 -4.53307143e-01  1.49733959e-04  2.40369753e-01  2.25712079e+02  1.96803993e-01  1.02579100e-01  9.03155689e+01  1.09242586e-01  1.64378026e-04
 2.00010000e+00  1.00000000e-01  1.00000000e+00 -1.50425794e+02 -2.92533562e-01  4.61091269e-01 -1.50418497e-04  5.13303417e-03 -2.25714745e+02 -2.00044623e-01  4.07213095e-03  8.99865328e+00  1.65179887e-02 -1.67901092e-04
 2.00020000e+00  1.00000000e-01  0.00000000e+00  7.52747848e+01  2.57984054e-01 -4.06410022e-01  1.47955767e-04  2.15215214e-01  1.12981193e+02  1.76151794e-01  9.17101045e-02  4.52204125e+01  9.75048829e-02  1.62596895e-04
 2.00020000e+00  1.00000000e-01  1.00000000e+00 -7.52765387e+01 -2.63130336e-01  4.14194148e-01 -1.48640305e-04  4.50873711e-03 -1.12983860e+02 -1.79392424e-01  3.58883502e-03  4.49222824e+00  1.46330839e-02 -1.66119960e-04
 2.00050000e+00  1.00000000e-01  0.00000000e+00  3.01724475e+01  2.19166359e-01 -3.44519294e-01  1.43189829e-04  1.82031743e-01  4.53184666e+01  1.48881550e-01  7.73626290e-02  1.81516316e+01  8.20032991e-02  1.57823079e-04
 2.00050000e+00  1.00000000e-01  1.00000000e+00 -3.01742014e+01 -2.24312642e-01  3.52303421e-01 -1.43874367e-04  3.69138925e-03 -4.53211330e+01 -1.52122180e-01  2.95487720e-03  1.78943193e+00  1.21573296e-02 -1.61346145e-04
 2.00100000e+00  1.00000000e-01  0.00000000e+00  1.51284816e+01  1.89875265e-01 -2.97849460e-01  1.36127774e-04  1.57028196e-01  2.27455955e+01  1.28296027e-01  6.65386016e-02  9.11971130e+00  7.02980074e-02  1.50749352e-04
 2.00100000e+00  1.00000000e-01  1.00000000e+00 -1.51302355e+01 -1.95021547e-01  3.05633586e-01 -1.36812313e-04  3.08443594e-03 -2.27482620e+01 -1.31536658e-01  2.48235477e-03  8.89322243e-01  1.03073275e-02 -1.54272418e-04
 2.00200000e+00  1.00000000e-01  0.00000000e+00  7.59780137e+00  1.60866310e-01 -2.51691637e-01  1.25265453e-04  1.32332988e-01  1.14427146e+01  1.07953673e-01  5.58530967e-02  4.59580985e+00  5.87505151e-02  1.40131674e-04
